bssid,ssid,signal_strength,channel,frequency,encryption,vendor,timestamp,is_rogue
6d:06:67:90:7f:70,WLAN_139,-68.6,48,5240,WPA2,Aruba,2025-12-07 16:07:47,0
04:af:3d:d8:43:f4,Corporate_608,-53.0,153,5765,WPA,TP-Link,2025-12-07 16:07:47,0
bc:d5:c9:eb:14:c4,Office_WiFi_514,-57.3,44,5220,WPA,Apple,2025-12-07 16:07:47,0
74:67:ba:10:cc:32,Staff_366,-48.7,149,5745,WPA2,Samsung,2025-12-07 16:07:47,0
96:d7:b1:33:6b:31,Public_Connection,-14.0,10,2457,WEP,Generic,2025-12-07 16:07:47,1
43:4a:6b:6e:4e:48,Company_490,-39.3,44,5220,WPA,Motorola,2025-12-07 16:07:47,0
47:9a:ca:7d:48:08,Main_221,-44.5,161,5805,WPA3,Huawei,2025-12-07 16:07:47,0
3c:81:16:21:9a:05,Admin_34,-27.4,157,5785,WPA2,Xiaomi,2025-12-07 16:07:47,0
ce:45:0e:58:62:66,Work_528,-36.1,6,2437,WPA2/WPA3,Qualcomm,2025-12-07 16:07:47,0
c3:c5:4d:fd:12:40,Network_45,-59.7,165,5825,WPA,Qualcomm,2025-12-07 16:07:47,0
8d:98:ea:bd:e0:57,WLAN_927,-18.3,11,2462,WPA2/WPA3,Aruba,2025-12-07 16:07:47,0
76:b5:dd:a6:97:28,Admin_356,-39.5,44,5220,WPA,Aruba,2025-12-07 16:07:47,0
f0:e8:17:14:a5:34,Company_44,-69.1,153,5765,WPA2/WPA3,Aruba,2025-12-07 16:07:47,0
5b:ed:37:2c:a1:5f,MainOffice_119,-56.4,44,5220,WPA2,Amazon,2025-12-07 16:07:47,0
4d:9b:17:4c:31:3a,Company_712,-34.6,161,5805,WPA,Xiaomi,2025-12-07 16:07:47,0
48:3a:fa:6f:5a:36,Free_Access,-22.6,7,2442,,Anonymous,2025-12-07 16:07:47,1
9d:e0:d2:b3:2e:3c,LAN_162,-58.5,36,5180,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
f6:45:1a:31:28:1f,Staff_433,-77.8,165,5825,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
b1:59:f0:71:ab:e9,Company_328,-80.4,165,5825,WPA3,Qualcomm,2025-12-07 16:07:47,0
91:05:7d:06:9f:a3,Staff_49,-38.2,149,5745,WPA2,Netgear,2025-12-07 16:07:47,0
ed:ff:57:5f:26:07,Staff_408,-50.3,153,5765,WPA2,D-Link,2025-12-07 16:07:47,0
da:58:b5:6d:5f:8c,Access_842,-45.7,149,5745,WPA2,Aruba,2025-12-07 16:07:47,0
1a:c0:8b:75:f6:2a,Internet_Access,-30.6,13,2472,WEP,Open,2025-12-07 16:07:47,1
3c:97:b4:64:35:29,WLAN_752,-55.0,36,5180,WPA,TP-Link,2025-12-07 16:07:47,0
50:d9:8a:7e:b1:a4,Family_946,-55.7,161,5805,WPA,Xiaomi,2025-12-07 16:07:47,0
f5:03:19:00:47:d7,WLAN_279,-63.1,157,5785,WPA,Zyxel,2025-12-07 16:07:47,0
d7:5f:d3:dc:2c:1e,Family_142,-61.4,44,5220,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
c1:33:31:ab:8d:ad,Secure_Network_81,-47.8,36,5180,WPA3,Aruba,2025-12-07 16:07:47,0
0b:e2:6a:4e:d3:9e,Server_310,-44.9,153,5765,WPA,Aruba,2025-12-07 16:07:47,0
44:17:66:b6:1e:1c,Free_Connection,-17.6,7,2442,Open,Open,2025-12-07 16:07:47,1
82:37:fe:dc:38:38,Open_Network,-11.9,8,2447,Open,Test,2025-12-07 16:07:47,1
84:a3:53:95:d3:fa,Guest_29,-53.6,44,5220,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
ae:68:50:ec:5b:f5,Company_5,-45.3,1,2412,WPA3,Samsung,2025-12-07 16:07:47,0
b4:b5:71:d9:82:28,Family_326,-52.7,165,5825,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
7b:7c:1b:98:da:5f,Network_533,-31.3,157,5785,WPA2,D-Link,2025-12-07 16:07:47,0
d4:03:7d:f2:ae:92,Family_839,-65.4,6,2437,WPA3,Huawei,2025-12-07 16:07:47,0
65:fd:31:d4:95:bb,Office_WiFi_442,-66.5,157,5785,WPA2,Amazon,2025-12-07 16:07:47,0
61:3b:6b:4c:da:f8,Public_WiFi,-14.9,12,2467,,Suspicious,2025-12-07 16:07:47,1
6a:fd:cd:ea:79:f4,Office_WiFi_605,-52.1,153,5765,WPA2,Intel,2025-12-07 16:07:47,0
d0:17:fa:1d:e8:41,Router_246,-47.9,161,5805,WPA2/WPA3,Qualcomm,2025-12-07 16:07:47,0
a4:d2:e6:1d:f2:ed,LAN_975,-66.2,1,2412,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
c8:07:f3:72:fa:56,LAN_87,-34.6,40,5200,WPA3,Motorola,2025-12-07 16:07:47,0
84:c0:3d:1a:67:7a,Network_102,-61.7,11,2462,WPA,Ubiquiti,2025-12-07 16:07:47,0
75:39:f5:ca:45:1b,MainOffice_896,-25.3,6,2437,WPA3,Netgear,2025-12-07 16:07:47,0
e6:df:94:f4:44:5d,Router_76,-40.7,149,5745,WPA,Microsoft,2025-12-07 16:07:47,0
4b:e4:c3:50:e3:a0,Main_668,-42.8,6,2437,WPA2/WPA3,Huawei,2025-12-07 16:07:47,0
e1:90:36:a3:3f:98,Family_443,-32.4,48,5240,WPA2,Aruba,2025-12-07 16:07:47,0
29:2c:34:a2:6e:e5,Admin_81,-28.9,157,5785,WPA,Ubiquiti,2025-12-07 16:07:47,0
51:7d:53:44:18:a6,Work_338,-56.5,165,5825,WPA2/WPA3,Ruckus,2025-12-07 16:07:47,0
74:60:d0:6b:3c:08,Router_678,-44.0,11,2462,WPA3,Cisco,2025-12-07 16:07:47,0
8c:a2:b1:cc:28:a0,Staff_72,-67.2,6,2437,WPA,Zyxel,2025-12-07 16:07:47,0
e0:b2:6b:be:b6:5e,Server_780,-68.8,149,5745,WPA,Samsung,2025-12-07 16:07:47,0
f0:c5:24:d5:85:3d,Office_WiFi_767,-22.5,161,5805,WPA,Samsung,2025-12-07 16:07:47,0
c7:a6:97:10:4f:7d,WiFi_Free,-42.4,3,2422,,Test,2025-12-07 16:07:47,1
dc:d6:94:1a:6f:32,Guest_495,-46.3,44,5220,WPA3,Qualcomm,2025-12-07 16:07:47,0
e8:37:3e:80:fa:fe,Access_683,-51.9,149,5745,WPA2/WPA3,D-Link,2025-12-07 16:07:47,0
2b:dc:da:0b:d3:74,Work_62,-34.6,157,5785,WPA2,Huawei,2025-12-07 16:07:47,0
f3:4f:58:8f:4a:40,Company_804,-55.3,1,2412,WPA2,Ubiquiti,2025-12-07 16:07:47,0
36:4f:8b:90:6b:af,Private_955,-57.2,11,2462,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
1f:ae:13:94:1d:95,LAN_851,-42.4,44,5220,WPA3,Huawei,2025-12-07 16:07:47,0
ac:9c:b5:b5:e9:3b,LAN_606,-49.1,157,5785,WPA,Motorola,2025-12-07 16:07:47,0
36:34:15:35:55:3c,Office_WiFi_724,-68.7,149,5745,WPA,ASUS,2025-12-07 16:07:47,0
62:66:fb:19:58:8e,Admin_596,-59.8,40,5200,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
e8:22:d9:33:c6:a3,Work_486,-63.7,6,2437,WPA,Intel,2025-12-07 16:07:47,0
79:e3:8c:7d:87:b5,Guest_758,-29.2,149,5745,WPA2,Google,2025-12-07 16:07:47,0
5c:99:76:95:f8:fa,MainOffice_647,-65.4,36,5180,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
d5:d5:99:35:88:f2,Corporate_379,-39.3,161,5805,WPA2,Amazon,2025-12-07 16:07:47,0
e8:ac:7d:4c:7c:25,Home_Network_198,-59.1,1,2412,WPA2,Buffalo,2025-12-07 16:07:47,0
88:e4:4e:c7:cb:19,MainOffice_944,-44.8,11,2462,WPA2,Samsung,2025-12-07 16:07:47,0
0e:f4:45:3d:f5:73,Staff_221,-38.3,36,5180,WPA,Huawei,2025-12-07 16:07:47,0
43:a8:8d:bd:7b:a0,Guest_Access,-17.2,8,2447,,Generic,2025-12-07 16:07:47,1
72:47:34:2c:d8:10,Private_655,-44.0,1,2412,WPA2/WPA3,Buffalo,2025-12-07 16:07:47,0
20:c0:67:e5:ba:0b,Guest_WiFi,-18.3,8,2447,Open,Test,2025-12-07 16:07:47,1
f9:c7:8a:93:aa:3a,Network_821,-49.0,149,5745,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
97:4b:82:6e:d2:46,Family_395,-66.9,48,5240,WPA2,Linksys,2025-12-07 16:07:47,0
38:05:9d:ab:14:e8,Staff_464,-61.9,165,5825,WPA3,Google,2025-12-07 16:07:47,0
a7:89:0c:43:9c:86,Family_982,-65.5,165,5825,WPA,ASUS,2025-12-07 16:07:47,0
e7:f3:d3:60:01:a4,Admin_890,-31.0,40,5200,WPA3,Ruckus,2025-12-07 16:07:47,0
04:c9:93:6e:9b:06,Home_Network_660,-47.1,36,5180,WPA2,Netgear,2025-12-07 16:07:47,0
50:55:bd:4c:3f:fc,WLAN_908,-25.7,44,5220,WPA,Aruba,2025-12-07 16:07:47,0
df:a7:57:31:76:73,Network_702,-59.5,44,5220,WPA3,Amazon,2025-12-07 16:07:47,0
1d:02:e7:8c:6b:56,Network_500,-47.1,161,5805,WPA3,Ubiquiti,2025-12-07 16:07:47,0
88:93:ca:01:e4:0b,Router_966,-38.7,48,5240,WPA,Microsoft,2025-12-07 16:07:47,0
fd:64:56:25:fe:b3,Home_Network_100,-44.0,1,2412,WPA,Xiaomi,2025-12-07 16:07:47,0
2f:5f:96:5f:cf:de,Home_Network_757,-68.4,153,5765,WPA3,Zyxel,2025-12-07 16:07:47,0
3e:29:da:29:5f:5a,LAN_452,-46.2,149,5745,WPA,Google,2025-12-07 16:07:47,0
cb:29:a8:c2:a2:f9,Staff_77,-39.0,40,5200,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
fb:22:d3:52:91:98,Guest_219,-55.5,161,5805,WPA3,Microsoft,2025-12-07 16:07:47,0
e2:b0:cf:65:9a:2b,Access_718,-51.2,149,5745,WPA3,Apple,2025-12-07 16:07:47,0
a6:7f:55:f1:2e:bd,MainOffice_614,-23.0,165,5825,WPA,TP-Link,2025-12-07 16:07:47,0
7f:94:76:c2:f0:0c,Network_224,-35.6,44,5220,WPA,Motorola,2025-12-07 16:07:47,0
a6:31:f8:13:71:78,Family_499,-51.5,11,2462,WPA2/WPA3,Ruckus,2025-12-07 16:07:47,0
22:3c:5e:a2:4a:0f,Family_931,-32.2,161,5805,WPA3,Ubiquiti,2025-12-07 16:07:47,0
fc:4c:a1:9f:97:5f,Admin_515,-43.0,153,5765,WPA3,Belkin,2025-12-07 16:07:47,0
83:63:80:c5:c3:af,Staff_2,-26.6,149,5745,WPA3,Linksys,2025-12-07 16:07:47,0
96:6c:63:d2:8c:8b,Router_965,-38.6,153,5765,WPA,Xiaomi,2025-12-07 16:07:47,0
ef:89:de:1e:66:ba,Admin_643,-50.7,11,2462,WPA,Belkin,2025-12-07 16:07:47,0
0e:1e:a5:06:a3:92,Work_749,-60.6,157,5785,WPA2,Microsoft,2025-12-07 16:07:47,0
58:8a:db:6e:cc:d2,Office_WiFi_560,-55.4,1,2412,WPA,Microsoft,2025-12-07 16:07:47,0
fa:9a:03:a6:82:bf,Secure_Network_191,-26.3,44,5220,WPA,Qualcomm,2025-12-07 16:07:47,0
0a:c9:fa:20:3f:6a,Server_66,-20.5,11,2462,WPA,Qualcomm,2025-12-07 16:07:47,0
70:bc:b9:42:a5:fb,Server_345,-42.0,157,5785,WPA3,D-Link,2025-12-07 16:07:47,0
9d:0b:ca:82:01:6f,Office_WiFi_578,-49.3,153,5765,WPA,Intel,2025-12-07 16:07:47,0
f4:bf:76:78:a8:a9,Access_657,-42.3,153,5765,WPA3,Samsung,2025-12-07 16:07:47,0
e1:70:0c:be:ba:fd,Private_411,-65.9,11,2462,WPA,Aruba,2025-12-07 16:07:47,0
55:a5:9a:37:f8:d2,Connect_Here,-19.2,14,2477,,Open,2025-12-07 16:07:47,1
9f:a9:0c:22:3b:19,Access_273,-33.1,48,5240,WPA,ASUS,2025-12-07 16:07:47,0
88:57:93:a6:65:4f,Public_Network,-13.4,5,2432,Open,Guest,2025-12-07 16:07:47,1
4e:cb:f5:52:4f:1a,Free_WiFi,-15.1,8,2447,Open,Free,2025-12-07 16:07:47,1
b8:41:5a:26:9e:87,MainOffice_666,-41.5,36,5180,WPA2,Netgear,2025-12-07 16:07:47,0
70:8b:df:f8:0e:c7,Main_874,-71.2,153,5765,WPA3,Xiaomi,2025-12-07 16:07:47,0
3f:6b:8f:bb:cc:2a,Company_274,-57.9,36,5180,WPA3,Belkin,2025-12-07 16:07:47,0
c3:20:dc:6a:8f:40,Staff_578,-59.0,40,5200,WPA,Aruba,2025-12-07 16:07:47,0
11:75:30:1f:32:c6,Corporate_444,-45.6,40,5200,WPA3,Intel,2025-12-07 16:07:47,0
36:24:f1:3f:f8:80,LAN_296,-75.0,149,5745,WPA3,Google,2025-12-07 16:07:47,0
6a:9b:db:f4:15:fb,WLAN_11,-43.0,44,5220,WPA,Ruckus,2025-12-07 16:07:47,0
26:e6:1b:87:bb:88,Family_167,-55.2,157,5785,WPA,Ubiquiti,2025-12-07 16:07:47,0
f0:f9:c5:46:f0:ac,Network_666,-55.9,40,5200,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
0d:47:d0:63:57:50,Access_237,-27.4,153,5765,WPA,Ubiquiti,2025-12-07 16:07:47,0
bf:d8:55:d9:83:33,Secure_Network_867,-57.3,161,5805,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
fd:64:ea:36:45:9b,Secure_Network_802,-49.5,44,5220,WPA2/WPA3,Buffalo,2025-12-07 16:07:47,0
a9:06:8a:ed:0a:55,Home_Network_899,-63.1,40,5200,WPA,Samsung,2025-12-07 16:07:47,0
68:f4:69:98:2c:46,Secure_Network_450,-63.8,11,2462,WPA2/WPA3,ASUS,2025-12-07 16:07:47,0
c4:0f:23:2e:01:eb,Network_220,-49.0,11,2462,WPA2,Intel,2025-12-07 16:07:47,0
90:7c:cd:76:10:8d,Corporate_940,-58.6,161,5805,WPA2/WPA3,Xiaomi,2025-12-07 16:07:47,0
6c:6f:34:8e:26:d7,Secure_Network_576,-32.7,48,5240,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
29:00:5e:c8:be:af,LAN_734,-47.2,36,5180,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
1e:fc:97:23:c4:c1,Free_Access,-26.1,4,2427,,Unknown,2025-12-07 16:07:47,1
80:8b:66:cd:b6:31,Work_199,-29.3,6,2437,WPA2/WPA3,Meraki,2025-12-07 16:07:47,0
40:4d:2a:ff:b6:cd,Server_415,-64.3,11,2462,WPA,Samsung,2025-12-07 16:07:47,0
42:99:c3:81:8f:f2,Guest_WiFi,-35.8,10,2457,Open,Unidentified,2025-12-07 16:07:47,1
12:77:75:f1:1b:03,Network_191,-49.6,157,5785,WPA3,ASUS,2025-12-07 16:07:47,0
a8:32:88:69:d9:fe,Home_Network_474,-44.4,44,5220,WPA2/WPA3,Motorola,2025-12-07 16:07:47,0
76:6e:48:52:ae:e5,Guest_699,-58.4,6,2437,WPA2,Qualcomm,2025-12-07 16:07:47,0
be:b0:e7:f8:3e:f0,Main_516,-46.0,40,5200,WPA2,Linksys,2025-12-07 16:07:47,0
e1:06:8e:b6:ab:55,Guest_Access,-46.8,10,2457,WEP,Demo,2025-12-07 16:07:47,1
6b:af:74:21:47:ed,Work_24,-59.4,153,5765,WPA2,Zyxel,2025-12-07 16:07:47,0
55:de:8d:d7:99:f7,LAN_309,-47.4,149,5745,WPA3,Linksys,2025-12-07 16:07:47,0
3c:2a:db:aa:0d:45,Admin_183,-85.1,11,2462,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
00:82:96:e0:35:51,LAN_87,-32.8,165,5825,WPA2,D-Link,2025-12-07 16:07:47,0
ed:b3:3a:eb:b8:e4,Company_241,-32.6,6,2437,WPA2/WPA3,Amazon,2025-12-07 16:07:47,0
c8:55:39:bb:89:23,Public_Net,-48.7,10,2457,WEP,Demo,2025-12-07 16:07:47,1
19:99:85:59:0f:cf,Corporate_729,-52.5,44,5220,WPA,Samsung,2025-12-07 16:07:47,0
ac:51:65:66:44:4e,Access_433,-57.8,44,5220,WPA3,Huawei,2025-12-07 16:07:47,0
d3:3a:09:be:fd:f5,Free_Net,-31.0,2,2417,Open,Public,2025-12-07 16:07:47,1
cf:5a:fe:31:27:ec,Public_Connection,-28.0,9,2452,Open,Guest,2025-12-07 16:07:47,1
75:13:9d:b0:2e:95,Private_234,-56.6,11,2462,WPA3,Motorola,2025-12-07 16:07:47,0
b7:99:57:5c:96:31,Corporate_352,-59.9,161,5805,WPA,Intel,2025-12-07 16:07:47,0
d7:c2:59:9a:cf:00,WLAN_714,-47.6,153,5765,WPA3,Belkin,2025-12-07 16:07:47,0
66:6e:e1:8c:36:26,Main_330,-52.7,48,5240,WPA2/WPA3,Apple,2025-12-07 16:07:47,0
fb:98:50:02:a1:5c,Admin_907,-64.3,40,5200,WPA,D-Link,2025-12-07 16:07:47,0
41:4a:22:f4:25:54,Server_398,-58.0,161,5805,WPA2,D-Link,2025-12-07 16:07:47,0
3a:5c:6f:41:f9:96,Main_72,-39.5,48,5240,WPA,Netgear,2025-12-07 16:07:47,0
d1:16:2d:0a:c1:da,Public_Connection,-13.2,9,2452,,Unknown,2025-12-07 16:07:47,1
96:55:fa:56:0f:62,Guest_462,-55.7,48,5240,WPA3,Buffalo,2025-12-07 16:07:47,0
5d:89:f2:78:b8:ff,Family_747,-43.9,1,2412,WPA2/WPA3,Microsoft,2025-12-07 16:07:47,0
8f:a2:50:6b:b9:8f,Server_748,-47.4,149,5745,WPA2,Apple,2025-12-07 16:07:47,0
c7:20:9d:ff:e6:08,Company_37,-74.5,1,2412,WPA3,Xiaomi,2025-12-07 16:07:47,0
0d:d3:33:c9:4b:97,Network_562,-42.0,153,5765,WPA,Buffalo,2025-12-07 16:07:47,0
6f:23:85:b8:98:60,Staff_644,-48.9,1,2412,WPA,Linksys,2025-12-07 16:07:47,0
a8:41:5f:f7:b8:84,Free_Connection,-18.3,4,2427,WEP,Anonymous,2025-12-07 16:07:47,1
96:6e:23:53:2b:65,Open_WiFi,-27.9,14,2477,,Anonymous,2025-12-07 16:07:47,1
ef:13:a3:9f:44:99,Router_507,-52.6,36,5180,WPA2,Belkin,2025-12-07 16:07:47,0
a5:68:77:ed:2e:ea,Private_503,-64.2,153,5765,WPA3,Meraki,2025-12-07 16:07:47,0
c5:d2:b4:cd:06:01,Guest_7,-45.3,1,2412,WPA3,Aruba,2025-12-07 16:07:47,0
4e:c7:a2:b8:36:2e,LAN_85,-62.9,11,2462,WPA,Qualcomm,2025-12-07 16:07:47,0
b6:a0:bc:b0:e7:15,Network_435,-60.9,1,2412,WPA3,Qualcomm,2025-12-07 16:07:47,0
fb:df:af:a4:0a:ff,Server_24,-66.2,40,5200,WPA3,Intel,2025-12-07 16:07:47,0
7d:89:f6:f9:26:95,Office_WiFi_609,-50.4,36,5180,WPA3,D-Link,2025-12-07 16:07:47,0
7c:fd:11:6d:9e:b1,Family_7,-40.2,161,5805,WPA,Samsung,2025-12-07 16:07:47,0
0b:73:37:bc:7b:5b,WLAN_387,-31.8,48,5240,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
32:82:c8:ec:7b:63,LAN_626,-46.9,44,5220,WPA2/WPA3,Motorola,2025-12-07 16:07:47,0
b9:1a:79:c1:11:ab,Guest_948,-55.4,1,2412,WPA3,Apple,2025-12-07 16:07:47,0
a6:88:85:88:15:a1,Secure_Network_758,-44.5,48,5240,WPA,Samsung,2025-12-07 16:07:47,0
b6:27:44:a4:7e:41,Router_442,-49.6,44,5220,WPA3,Ubiquiti,2025-12-07 16:07:47,0
35:38:35:9f:04:af,LAN_81,-55.5,6,2437,WPA3,Linksys,2025-12-07 16:07:47,0
e5:2c:e9:4f:c7:ce,Admin_797,-44.1,40,5200,WPA3,Cisco,2025-12-07 16:07:47,0
4d:5b:db:ab:5c:d9,Router_122,-34.7,6,2437,WPA2,Amazon,2025-12-07 16:07:47,0
99:c9:4c:38:64:a4,Router_88,-39.0,6,2437,WPA3,D-Link,2025-12-07 16:07:47,0
4d:4b:5a:72:78:b6,Home_Network_685,-56.6,48,5240,WPA3,TP-Link,2025-12-07 16:07:47,0
42:79:95:85:a1:c9,MainOffice_77,-51.8,157,5785,WPA2,Meraki,2025-12-07 16:07:47,0
df:27:0e:7b:84:4b,Network_512,-59.8,44,5220,WPA2/WPA3,Cisco,2025-12-07 16:07:47,0
ef:38:a6:ba:d4:d5,Admin_534,-59.1,6,2437,WPA2/WPA3,Ruckus,2025-12-07 16:07:47,0
4e:8e:92:96:f5:7c,Access_258,-47.4,36,5180,WPA2,ASUS,2025-12-07 16:07:47,0
e3:68:35:e8:a7:33,Public_Net,-29.7,2,2417,Open,Anonymous,2025-12-07 16:07:47,1
9a:46:47:3c:e9:1e,Network_25,-53.2,161,5805,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
6f:7e:29:e4:b9:27,Router_766,-45.4,48,5240,WPA,Apple,2025-12-07 16:07:47,0
c6:5e:bd:c3:bd:5f,Staff_483,-49.7,161,5805,WPA2/WPA3,Linksys,2025-12-07 16:07:47,0
e8:0c:b2:2a:61:17,Company_535,-69.2,157,5785,WPA2/WPA3,Netgear,2025-12-07 16:07:47,0
3f:f6:c9:53:26:f5,Guest_Access,-38.7,7,2442,,Free,2025-12-07 16:07:47,1
dd:27:fc:6c:a0:d0,Private_530,-45.6,153,5765,WPA2,TP-Link,2025-12-07 16:07:47,0
2f:f4:71:8c:8f:86,Office_WiFi_693,-62.9,44,5220,WPA3,Microsoft,2025-12-07 16:07:47,0
fd:f2:89:cd:12:6a,Router_730,-57.5,153,5765,WPA,Qualcomm,2025-12-07 16:07:47,0
55:a5:a1:9a:8a:b9,Company_527,-48.7,161,5805,WPA3,ASUS,2025-12-07 16:07:47,0
d3:17:71:4a:08:85,Network_780,-42.2,36,5180,WPA2/WPA3,Ubiquiti,2025-12-07 16:07:47,0
52:13:f4:95:ad:b6,Family_7,-70.2,165,5825,WPA3,Apple,2025-12-07 16:07:47,0
aa:1b:2e:9e:48:b1,Admin_908,-46.4,36,5180,WPA3,D-Link,2025-12-07 16:07:47,0
72:d6:3e:1a:f1:e1,Family_673,-44.1,48,5240,WPA2,Linksys,2025-12-07 16:07:47,0
6a:9e:c2:bf:1b:d4,Unsecured,-17.1,3,2422,WEP,Generic,2025-12-07 16:07:47,1
55:f5:c3:d2:18:82,LAN_537,-55.8,153,5765,WPA3,Zyxel,2025-12-07 16:07:47,0
f9:91:72:aa:c1:b5,Office_WiFi_438,-34.2,149,5745,WPA3,Cisco,2025-12-07 16:07:47,0
8e:61:f9:81:05:ca,Home_Network_707,-36.9,48,5240,WPA,Aruba,2025-12-07 16:07:47,0
9b:14:6e:a7:4b:2e,LAN_475,-57.5,6,2437,WPA2,Cisco,2025-12-07 16:07:47,0
c2:b8:19:48:39:0a,Main_632,-57.1,165,5825,WPA2,Huawei,2025-12-07 16:07:47,0
42:49:f3:c7:a7:fe,Guest_703,-58.8,11,2462,WPA,Xiaomi,2025-12-07 16:07:47,0
28:b0:5c:4a:3a:55,Corporate_700,-49.0,48,5240,WPA3,Qualcomm,2025-12-07 16:07:47,0
d3:d5:44:c6:7c:82,Family_879,-43.8,149,5745,WPA2,Apple,2025-12-07 16:07:47,0
f6:7b:d8:59:4f:22,WLAN_433,-36.8,1,2412,WPA2/WPA3,Motorola,2025-12-07 16:07:47,0
c2:e7:4d:96:d3:2a,Server_435,-68.2,157,5785,WPA2/WPA3,Huawei,2025-12-07 16:07:47,0
de:e3:05:63:e5:cb,Work_607,-58.3,11,2462,WPA,Meraki,2025-12-07 16:07:47,0
3e:2e:fc:ce:2d:ec,Home_Network_759,-46.4,36,5180,WPA2/WPA3,TP-Link,2025-12-07 16:07:47,0
39:ba:9e:9b:9d:9e,Public_WiFi,-30.3,2,2417,Open,Unknown,2025-12-07 16:07:47,1
35:02:82:54:74:ab,Main_844,-56.6,6,2437,WPA2,Samsung,2025-12-07 16:07:47,0
0c:44:8a:b0:b7:b3,Guest_668,-61.7,157,5785,WPA2/WPA3,Apple,2025-12-07 16:07:47,0
66:3f:f6:c7:e1:11,Secure_Network_268,-39.0,36,5180,WPA2/WPA3,Google,2025-12-07 16:07:47,0
ff:29:82:e9:a2:b6,Corporate_953,-47.4,161,5805,WPA3,ASUS,2025-12-07 16:07:47,0
1e:1a:aa:78:f1:b5,LAN_754,-35.0,6,2437,WPA2,Apple,2025-12-07 16:07:47,0
14:bd:8e:c9:8f:ed,Server_68,-41.9,6,2437,WPA3,Microsoft,2025-12-07 16:07:47,0
60:5f:3d:7e:d0:c2,Server_204,-57.2,44,5220,WPA,Google,2025-12-07 16:07:47,0
13:3d:9f:95:37:b2,Family_520,-50.7,149,5745,WPA2,Amazon,2025-12-07 16:07:47,0
4d:08:88:c7:78:ef,Router_176,-38.6,157,5785,WPA2,Qualcomm,2025-12-07 16:07:47,0
cb:a3:95:fb:7c:a6,Company_618,-24.3,149,5745,WPA2/WPA3,Cisco,2025-12-07 16:07:47,0
bc:1d:c5:d9:7e:7c,Router_790,-37.6,153,5765,WPA,Microsoft,2025-12-07 16:07:47,0
f8:60:3e:ab:d8:f0,Connect_Here,-32.6,9,2452,Open,Suspicious,2025-12-07 16:07:47,1
64:70:0a:54:7d:b7,Family_921,-63.9,157,5785,WPA,Aruba,2025-12-07 16:07:47,0
f7:48:09:c0:16:82,Server_209,-47.6,153,5765,WPA2/WPA3,Apple,2025-12-07 16:07:47,0
37:f6:20:ac:8d:a6,Router_524,-58.1,153,5765,WPA2/WPA3,Zyxel,2025-12-07 16:07:47,0
23:1b:1f:e0:56:62,Free_WiFi,-12.1,7,2442,WEP,Test,2025-12-07 16:07:47,1
97:e3:b4:75:15:ee,Server_261,-41.5,6,2437,WPA3,Linksys,2025-12-07 16:07:47,0
b6:4e:e0:20:0c:bc,LAN_115,-37.1,1,2412,WPA2,Microsoft,2025-12-07 16:07:47,0
1e:47:68:a8:1f:78,Main_347,-49.5,40,5200,WPA3,Ubiquiti,2025-12-07 16:07:47,0
95:e7:49:7c:62:e3,Corporate_209,-47.5,161,5805,WPA3,Linksys,2025-12-07 16:07:47,0
09:cb:db:1e:25:c6,Staff_418,-38.0,157,5785,WPA2,Microsoft,2025-12-07 16:07:47,0
cc:e7:cb:18:79:18,Office_WiFi_902,-53.3,11,2462,WPA2/WPA3,Samsung,2025-12-07 16:07:47,0
97:38:24:ea:d5:31,Company_435,-43.4,165,5825,WPA3,TP-Link,2025-12-07 16:07:47,0
12:0e:a4:63:21:44,Public_WiFi,-25.6,3,2422,,Free,2025-12-07 16:07:47,1
af:c5:c9:90:82:4b,Family_185,-51.6,44,5220,WPA2,Google,2025-12-07 16:07:47,0
4e:47:37:cd:e9:93,Office_WiFi_227,-69.9,48,5240,WPA2,TP-Link,2025-12-07 16:07:47,0
70:7f:fa:bb:c8:a0,Work_500,-72.2,40,5200,WPA2/WPA3,Ruckus,2025-12-07 16:07:47,0
db:a1:8b:e5:1c:8f,MainOffice_696,-31.9,1,2412,WPA2,Qualcomm,2025-12-07 16:07:47,0
20:90:bc:39:67:8d,Staff_696,-54.0,48,5240,WPA2/WPA3,Belkin,2025-12-07 16:07:47,0
